Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
11362,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 1,https://www.youtube.com/watch?v=mv8qp67z8NU,Module 15: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,15
11363,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 2,https://www.youtube.com/watch?v=6LvAd6n5OPs,Module 15: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,15
11364,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 3,https://www.youtube.com/watch?v=A7IvHZ8B3SA,Module 16: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,16
11365,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 4,https://www.youtube.com/watch?v=k8c0dZ4uCos,Module 16: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,16
11366,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 5,https://www.youtube.com/watch?v=tC68R8ASMkU,Module 16: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,16
11367,Statistics,Introduction to Econometrics,,Relaxing the assumptions of CLRM-Autocorrelation and Heteroscedasticity Part - 6,https://www.youtube.com/watch?v=xvDVzQP-hiE,Module 16: Relaxing the assumptions of CLRM - Autocorrelation and Heteroscedasticity,16
11368,Statistics,Introduction to Econometrics,,"Qualitative Response Models- Linear Probability Model, Logit and Probit Models Part - 1",https://www.youtube.com/watch?v=0V4WLYoLZaE,"Module 17: Qualitative Response Models - Linear Probability Model, Logit and Probit Models",16
11369,Statistics,Introduction to Econometrics,,"Qualitative Response Models- Linear Probability Model, Logit and Probit Models Part - 2",https://www.youtube.com/watch?v=g6TF5YjtDF4,"Module 17: Qualitative Response Models - Linear Probability Model, Logit and Probit Models",16
11370,Statistics,Introduction to Econometrics,,"Qualitative Response Models- Linear Probability Model, Logit and Probit Models Part - 3",https://www.youtube.com/watch?v=mDXajebXZ3I,"Module 17: Qualitative Response Models - Linear Probability Model, Logit and Probit Models",17
11371,Statistics,Introduction to Econometrics,,"Qualitative Response Models- Linear Probability Model, Logit and Probit Models Part - 4",https://www.youtube.com/watch?v=rw2YSDp4tVY,"Module 18: Qualitative Response Models - Linear Probability Model, Logit and Probit Models",17
11372,Statistics,Introduction to Econometrics,,"Qualitative Response Models- Linear Probability Model, Logit and Probit Models Part - 5",https://www.youtube.com/watch?v=USKi9jhaJ_I,"Module 18: Qualitative Response Models - Linear Probability Model, Logit and Probit Models",17
11373,Statistics,Introduction to Econometrics,,Qualitative Response Models- Probit and Tobit Models Part - 1,https://www.youtube.com/watch?v=NF1pEwrnF4M,Module 18: Qualitative Response Models - Probit and Tobit Models,18
11374,Statistics,Introduction to Econometrics,,Qualitative Response Models- Probit and Tobit Models Part - 2,https://www.youtube.com/watch?v=blhR42ss7Ms,Module 18: Qualitative Response Models - Probit and Tobit Models,18
11375,Statistics,Introduction to Econometrics,,Qualitative Response Models- Probit and Tobit Models Part - 3,https://www.youtube.com/watch?v=e1K3QnyejRw,Module 19: Qualitative Response Models - Probit and Tobit Models,18
11376,Statistics,Introduction to Econometrics,,Qualitative Response Models- Probit and Tobit Models Part - 4,https://www.youtube.com/watch?v=tbjv0iqANeM,Module 19: Qualitative Response Models - Probit and Tobit Models,18
11377,Statistics,Introduction to Econometrics,,Qualitative Response Models- Probit and Tobit Models Part - 5,https://www.youtube.com/watch?v=E4iTMp32c6A,Module 19: Qualitative Response Models - Probit and Tobit Models,19
