Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
3245,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Macronutrients: Understanding the Key Building Blocks | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=A4vC_2miRtg,Module 15:  Food Regulations and Career Paths,6
3246,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Digestion of Macronutrients  | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=KKQWG7kuIPY,Module 15:  Food Regulations and Career Paths,6
3247,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Digestion of Macronutrients PART II  | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=zrBbjiMRlhM,Module 15:  Food Regulations and Career Paths,6
3248,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Functions of Food | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=D-jF1dkNmGY,Module 15:  Food Regulations and Career Paths,6
3249,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Micronutrients  | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=buLn_Y_KLDI,Module 15:  Food Regulations and Career Paths,6
3250,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Water-Soluble Vitamins  | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=ycSPqwPuhIU,Module 15:  Food Regulations and Career Paths,6
3251,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Micronutrients | Minerals | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=4zI52UK7hbs,Module 15:  Food Regulations and Career Paths,6
3252,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Water and Electrolytes | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=Eyawtjoqj4w,Module 15:  Food Regulations and Career Paths,6
3253,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Cooking: Exploring Popular Cooking Methods and Techniques|Become Dietitian - Series|Rakhi Rana Ma'am,https://www.youtube.com/watch?v=q5Er7w7ZcWs,Module 15:  Food Regulations and Career Paths,6
3254,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Food Preservation & Storage | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=WfawH2NNAH8,Module 15:  Food Regulations and Career Paths,6
3255,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Nutritional Programs in India | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=JztWTl-ij9Y,Module 15:  Food Regulations and Career Paths,6
3256,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,National & International Agencies Working for Nutrition| Become Dietitian - Series |Rakhi Rana Ma'am,https://www.youtube.com/watch?v=7HG4HZHeEnk,Module 15:  Food Regulations and Career Paths,6
3257,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Nutritional Education : Power of Healthy Eating | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=BVkzMfe4TP8,Module 15:  Food Regulations and Career Paths,6
3258,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Balanced Diet Complete Lecture | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=n9qB8QVIwXo,Module 15:  Food Regulations and Career Paths,6
3259,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Food Additives and Food Adulteration | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=ruog8GUzhpI,Module 15:  Food Regulations and Career Paths,6
3260,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Energy and Energy Calories for different Age Group | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=MpMSmVB0ot8,Module 15:  Food Regulations and Career Paths,6
3261,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Food Standards and Laws | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=GjnGThTzz7I,Module 15:  Food Regulations and Career Paths,6
3262,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Meal Planning and Food Budgeting | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=igpi9HfD92c,Module 15:  Food Regulations and Career Paths,6
3263,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Therapeutic Modifications of Balanced Diet | Become Dietitian - Series | Rakhi Rana Ma'am,https://www.youtube.com/watch?v=v_RXK6vsAxA,Module 15:  Food Regulations and Career Paths,6
3264,Culinary Arts,Diploma Course in Nutrition & Dietetics | Rakhi Rana Ma'am | LEARN | GROW | TAKEOFF,,Become a Dietitian: Complete Course Certification Process in Detail | Dr. Kamaljit Kaur | Rakhi Rana,https://www.youtube.com/watch?v=phYV-VHmo7E,Module 15:  Food Regulations and Career Paths,6
