Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
2167,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 10 | General Exceptions Along with Case Laws Part 2 | Major Law | CLAT LLB & Judiciary Aspirants,https://www.youtube.com/watch?v=yJ3fHatWcHw,Module 3: General Exceptions,3
2168,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 11 | General Exceptions - Private Defence Part 3 | Major Law | CLAT LLB & Judiciary Aspirants,https://www.youtube.com/watch?v=pKUb6Gfn7qg,Module 4: Preliminary Crimes & Group Liability,4
2169,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 12 | Vicarious Liability | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=ZQD2OJ6tLFQ,Module 4: Preliminary Crimes & Group Liability,4
2170,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 13 | Preliminary Crimes & Inchoate Offences | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=DAL9B6clU-I,Module 4: Preliminary Crimes & Group Liability,4
2171,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 14 | Group Liability & Joint Liability | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=5r5L1F_WTds,Module 5: Abetment & Criminal Conspiracy,5
2172,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 15 | Abetment - Part 1 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=vmF_KZ7YBk0,Module 5: Abetment & Criminal Conspiracy,5
2173,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 16 | Abetment - Part 2 | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=YILTHDgJzXU,Module 5: Abetment & Criminal Conspiracy,5
2174,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 17 | Criminal conspiracy Along With Case Laws | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=80OZCNzJeE0,Module 6: Offences Against the State,6
2175,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 18 | Waging War-Sec-121-130 | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=39_MF-DnCjM,Module 6: Offences Against the State,6
2176,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 19 | Sedition -Sec-124A | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=_uYykeZ1GBM,Module 6: Offences Against the State,6
2177,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 20 | Offences against army, navy-Sec-131-140 | Major Law | Judiciary Exam Preparation",https://www.youtube.com/watch?v=XRD8LDiue-M,Module 7: Offences Against Public Tranquility,7
2178,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 21 | Unlawful Assembly, Rioting, Affray Along With Case Laws | Major Law | CLAT, LLB & Judiciary",https://www.youtube.com/watch?v=7PAuoe9_jxc,Module 7: Offences Against Public Tranquility,7
2179,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 22 | Offences by Public servant -Sec-166-171 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=OEC3HMugYAc,Module 8: Offences by Public Servants & Elections,8
2180,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 23 | Offences Related to Elections -Sec-171A-171 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=t1QKp6kUMO4,Module 8: Offences by Public Servants & Elections,8
2181,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 24 | Contempt of lawful authority - Chapter 10 | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=hnqWT3jW7BI,Module 9: Contempt of Authority & False Evidence,9
2182,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 25 | False Evidence - Part 1 Sec- 191-211 | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=i4S46zbIilU,Module 9: Contempt of Authority & False Evidence,9
2183,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 26 | False Evidence - Part 2 Sec-212-229A | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=uGQSR3qYeHM,Module 9: Contempt of Authority & False Evidence,9
2184,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 27 | Coin and Government stamps Sec-230-263A | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=VXILrPVCT7Q,Module 10: Offences Relating to Currency & Property,10
2185,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 28 | Weights and Measures Sec-264-267 | Major Law | Judiciary Exam Preparation,https://www.youtube.com/watch?v=NYLEv8ABNVI,Module 10: Offences Relating to Currency & Property,10
2186,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 29 | Public health, Decency and Safety - Chapter 14  Sec-268-294A | Major Law | CLAT, Judiciary",https://www.youtube.com/watch?v=JxN3ez-I5WA,Module 10: Offences Relating to Currency & Property,10
2187,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 30 | Offences related to religion - chapter 15 Sec-295-298 | Major Law | CLAT, LLB & Judiciary",https://www.youtube.com/watch?v=kRDF_4X4_8o,"Module 11: Offences Affecting Public Health, Safety, & Religion",11
2188,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,IPC 31 | Offence against Human body - Murder & CHNAM  Sec-299 To 309 | Major Law | CLAT & Judiciary,https://www.youtube.com/watch?v=VZHy_R64uo0,"Module 11: Offences Affecting Public Health, Safety, & Religion",11
2189,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 32 | Miscarriage  Sec-310-318 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=iFCqhnrbB3Y,"Module 11: Offences Affecting Public Health, Safety, & Religion",11
2190,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 33 | Hurt & Grievous Hurt Sec-319-338 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=EE4_vdw1xrA,Module 12: Offences Against the Human Body,12
2191,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 34 | Wrongful Restarint & Wrongful Confinment  Sec-339 To 348 | Major Law| CLAT, LLB & Judiciary",https://www.youtube.com/watch?v=urAKp4fcIC4,Module 12: Offences Against the Human Body,12
2192,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 35 | Force, CR Force, Assault  Sec-349-358 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=L6lt74u7gJ8,Module 12: Offences Against the Human Body,12
2193,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 36 | Sexual Offences, Human Trafficking and Unnatural Offences Sec-370 to 377 | Major Law | CLAT",https://www.youtube.com/watch?v=lVVqxjlkT8g,Module 12: Offences Against the Human Body,12
2194,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 37 | Amendments | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=ns3BXsZ5tvo,Module 13: Wrongful Restraint & Force,13
2195,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 38 | Kidnapping & Abduction  Sec-359-374 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=S-SRhskMD3w,Module 13: Wrongful Restraint & Force,13
2196,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 39 | Offences Related To Marriage Sec-493-498 | Major Law | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=YA0wcQ611bs,Module 13: Wrongful Restraint & Force,13
2197,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 40 | Theft Along with Case Laws Sec-378-382 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=1PkAlMnrfOU,Module 14: Sexual Offences & Kidnapping,14
2198,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 41 | Extortion Along With Case Laws Sec-383-389 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=fNA0RZbDAHE,Module 14: Sexual Offences & Kidnapping,14
2199,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 42 | Robbery Alongwith Case Laws  Sec-390 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=VQgXCd5dewM,Module 14: Sexual Offences & Kidnapping,14
2200,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 43 | Dacoity Alongwith Case Laws Sec-391-402 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=B4ANpVcBMLM,Module 15: Offences Related to Marriage & Property,15
2201,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 44 | Cheating Sec-415-420 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=bfH-goQ2QEs,Module 15: Offences Related to Marriage & Property,15
2202,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 45 | Criminal Miss, CBT  Sec-405-409 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=1A3HTQ5hRk0,"Module 16: Theft, Extortion, & Robbery",16
2203,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 46 | Mischief Sec-425-440 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=q0Do_L3HeYY,"Module 16: Theft, Extortion, & Robbery",16
2204,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 47 | Stolen Property Sec-410-414 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=TrMPlD5ovOA,"Module 16: Theft, Extortion, & Robbery",16
2205,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 48 | Criminal Trespass Sec-441-462 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=XXkxXSSUbto,"Module 17: Cheating, Mischief, & Criminal Trespass",17
2206,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 49 | Forgery Sec- 463-477A | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=eOt8CMyQ90o,"Module 17: Cheating, Mischief, & Criminal Trespass",17
2207,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 50 | Offences Related To Cruelty By Husband or Relatives Sec-498A | CLAT, LLB & Judiciary",https://www.youtube.com/watch?v=uiR6MdlKWqQ,"Module 17: Cheating, Mischief, & Criminal Trespass",17
2208,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 51 | Defamation Sec-499-502 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=tTOa-w4qbno,"Module 18: Forgery, Cruelty by Husband, Defamation",18
2209,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 52 | Chapter 22 - Criminal Intimidation, etc Sec 503-510 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=ZektPOmpns4,"Module 18: Forgery, Cruelty by Husband, Defamation",18
2210,Law,"IPC | Law Foundation Batch | CLAT, LLB Students & Judiciary Aspirants",,"IPC 53 | Chapter 23 Sec-511 | CLAT, LLB & Judiciary Aspirants",https://www.youtube.com/watch?v=q2XBPHDK7JA,"Module 18: Forgery, Cruelty by Husband, Defamation",18
