Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
7269,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-16 Radical Chain Polymerization (Contd.),https://www.youtube.com/watch?v=dIHGaHRrTu4,Module 3: Ionic Chain Polymerization and Chain Copolymerization,3
7270,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-17 Ionic Chain Polymerization,https://www.youtube.com/watch?v=Oy79QhwPqRE,Module 3: Ionic Chain Polymerization and Chain Copolymerization,3
7271,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-18 Ionic Chain Polymerization (Contd.),https://www.youtube.com/watch?v=kQz6D7Y0mac,Module 3: Ionic Chain Polymerization and Chain Copolymerization,3
7272,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-19 Ionic Chain Polymerization (Contd.) and Chain Copolymerization,https://www.youtube.com/watch?v=LnSRfYvVwc8,Module 3: Chain Copolymerization,3
7273,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-20 Chain Copolymerization (Contd.),https://www.youtube.com/watch?v=IagyR3ayOPA,Module 3: Chain Copolymerization,3
7274,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-21 Chain Copolymerization (Contd. ),https://www.youtube.com/watch?v=0OAyfcKBLMg,Module 3: Chain Copolymerization and Ring Opening Polymerization,3
7275,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-22 Chain Copolymerization (Contd.) and Ring Opening Polymerization,https://www.youtube.com/watch?v=r1f4_0XSN0k,Module 4: Polymer Stereochemistry and Coordination Polymerization,4
7276,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-23 Polymer Stereochemistry and Coordination Polymerization,https://www.youtube.com/watch?v=JTJDnzUG-ng,Module 4: Polymer Stereochemistry and Coordination Polymerization,4
7277,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-24 Polymer Stereochemistry and Coordination Polymerization (Contd.),https://www.youtube.com/watch?v=UcUnYNs6_gI,Module 4: Polymer Solutions,4
7278,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-25 Polymer Solutions,https://www.youtube.com/watch?v=l244A_6BJno,Module 4: Polymer Solutions,4
7279,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-26 Polymer Solutions (Contd.),https://www.youtube.com/watch?v=5o_PsoVFGMk,Module 4: Polymer Solutions,4
7280,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-27 Polymer Solutions (Contd.),https://www.youtube.com/watch?v=XbwP94aoqzs,Module 4: Polymer Solutions and Chain Dimensions,4
7281,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-28 Polymer Solutions (Contd.) and Chain Dimensions,https://www.youtube.com/watch?v=de6LYEV2kiU,Module 5: Chain Dimensions and Frictional Properties of Solution,5
7282,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-29 Chain Dimensions (Contd.) and Frictional Properties of Solution,https://www.youtube.com/watch?v=jUQs0D_-og8,Module 5: Frictional Properties of Solutions and Determination of Molecular Weight,5
7283,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-30 Frictional Properties of Solutions (Contd.) and Determination of Molecular Weight,https://www.youtube.com/watch?v=ga_Y7Sn8JcM,Module 5: Determination of Molecular Weight of Polymers,5
7284,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-31 Determination of Molecular Weight of Polymers (Contd.),https://www.youtube.com/watch?v=xacD9zJCqZ4,Module 5: Determination of Molecular Weight of Polymers,5
7285,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-32 Determination of Molecular Weight of Polymers (Contd.),https://www.youtube.com/watch?v=f7550UvWnLg,Module 5: Determination of Molecular Weight of Polymers,5
7286,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-33 Determination of Molecular Weight of Polymers (Contd.),https://www.youtube.com/watch?v=OFfJiIhFkJ4,Module 6: Structural Analysis & Amorphous and Crystalline State,6
7287,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-34 Structural Analysis of Polymers by Spectroscopic Methods,https://www.youtube.com/watch?v=OPJAvbF6xMs,Module 6: Amorphous and Crystalline State: Tg and Tm,6
7288,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-35 Amorphous and Crystalline State : Tg and Tm,https://www.youtube.com/watch?v=nTM1yN9fYvE,Module 6: Polymer Properties and Evaluation: Mechanical Properties,6
7289,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-36 Amorphous and Crystalline State : Tg and Tm (Contd.),https://www.youtube.com/watch?v=bWE7fqGWhjk,Module 6: Polymer Properties and Evaluation: Mechanical Properties,6
7290,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-37 Polymer Properties and Evaluation : Mechanical Properties,https://www.youtube.com/watch?v=r8eup6hSx3E,Module 7: Other Properties and Polymer Additives,7
7291,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-38 Polymer Properties and Evaluation : Mechanical Properties (Contd.),https://www.youtube.com/watch?v=M_okW3vOtt4,Module 7: Polymer Additives,7
7292,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-39 Other Properties (Contd.) and Polymer Additives,https://www.youtube.com/watch?v=cXOhxy3ThU8,"Module 7: Polymer Additives, Blends, Concluding Remarks",7
7293,Chemistry,Chemistry - Polymer Chemistry,,Mod-01 Lec-40 Polymer Additives (Contd.),https://www.youtube.com/watch?v=A0DchJHC5XY,"Module 7: Polymer Additives, Blends, Concluding Remarks",7
7294,Chemistry,Chemistry - Polymer Chemistry,,"Mod-01 Lec-41 Polymer Additives (Contd.), Blends, Concluding Remarks",https://www.youtube.com/watch?v=3oKT6sv-e1k,"Module 7: Polymer Additives, Blends, Concluding Remarks",7
