Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
1482,Business Administration,Accounts For Beginners,,"38. ""Final Accounts Problem - 4"" - With Adjustments",https://www.youtube.com/watch?v=c5Xop132eGM,Module 13: Profit & Loss Account,13
1483,Business Administration,Accounts For Beginners,,"39. ""Final Accounts Problem - 5"" - With Adjustments",https://www.youtube.com/watch?v=esyJV2SCrY4,Module 13: Profit & Loss Account,13
1484,Business Administration,Accounts For Beginners,,"40. ""Final Accounts Problem - 6"" - With Bad Debts Typical Adjustments",https://www.youtube.com/watch?v=1CKUpJi4E8w,Module 13: Profit & Loss Account,13
1485,Business Administration,Accounts For Beginners,,"41. Final  Accounts ""Detailed Explanation On Bad Debts Related Adjustments"" - Don't Miss This Lesson",https://www.youtube.com/watch?v=t73DmfSeBrc,Module 14: Balance Sheet,14
1486,Business Administration,Accounts For Beginners,,"42. ""Bank Reconciliation Statement"" Chapter Introduction from Financial Accounting  - Don't Miss It",https://www.youtube.com/watch?v=qeHc8w23Kl4,Module 14: Balance Sheet,14
1487,Business Administration,Accounts For Beginners,,"43. How to prepare ""Bank Reconciliation Statement"" In Financial Accounting",https://www.youtube.com/watch?v=iXOW4BiQlrg,Module 14: Balance Sheet,14
1488,Business Administration,Accounts For Beginners,,44. Bank Reconciliation Statement - Problem Number -1 From Financial Accounting,https://www.youtube.com/watch?v=8SGD-F2DE3c,Module 15: Final Accounts - Short Problems,15
1489,Business Administration,Accounts For Beginners,,"45. ""Bank Reconciliation Statement - Problem No 2"" From Financial Accounting",https://www.youtube.com/watch?v=HZRlKvvBEcw,Module 15: Final Accounts - Short Problems,15
1490,Business Administration,Accounts For Beginners,,"46. ""Bank Reconciliation Statement - Problem No 3"" from Financial Accounting",https://www.youtube.com/watch?v=Ppi6aPn-4XI,Module 15: Final Accounts - Short Problems,15
1491,Business Administration,Accounts For Beginners,,"47. ""Bank Reconciliation Statement - Problem No 6"" from Financial Accounting",https://www.youtube.com/watch?v=jIza3a7CDSA,Module 16: Final Accounts - Without Adjustments,16
1492,Business Administration,Accounts For Beginners,,"48. ""Bank Reconciliation Statement - Overdraft Problem "" From Financial Accounting",https://www.youtube.com/watch?v=kx0YomXhtm0,Module 16: Final Accounts - Without Adjustments,16
1493,Business Administration,Accounts For Beginners,,"49. ""Bank Reconciliation Statement Overdraft - Problem No 6"" from Financial Accounting",https://www.youtube.com/watch?v=k--z-QYEX_w,Module 16: Final Accounts - Without Adjustments,16
1494,Business Administration,Accounts For Beginners,,"50. ""Bank Reconciliation Statement Overdraft - Problem No 7"" from Financial Accounting",https://www.youtube.com/watch?v=E2STzTEzKdI,Module 17: Adjustments in Final Accounts,17
1495,Business Administration,Accounts For Beginners,,"51. ""Bank Reconciliation Statement Overdraft - Problem No 8"" from Financial Accounting",https://www.youtube.com/watch?v=j0jFugDqZDw,Module 17: Adjustments in Final Accounts,17
1496,Business Administration,Accounts For Beginners,,"52. ""Bank Reconciliation Statement Overdraft - Problem No 9"" from Financial Accounting",https://www.youtube.com/watch?v=FFRVqsBgcto,Module 17: Adjustments in Final Accounts,17
1497,Business Administration,Accounts For Beginners,,"53. Introduction To  ""Bills Of Exchange""   From Financial Accounting",https://www.youtube.com/watch?v=BYYR9wp2maY,Module 18: Final Accounts - With Adjustments,18
1498,Business Administration,Accounts For Beginners,,"54. ""Bills Of Exchange"" - When the bill is received & retained till the due date",https://www.youtube.com/watch?v=xCOwsYabz3Q,Module 18: Final Accounts - With Adjustments,18
1499,Business Administration,Accounts For Beginners,,"55. Financial Accounting ""Bills Of Exchange"" - When the Bill is discounted with Bank",https://www.youtube.com/watch?v=vDNh-iOWkRw,Module 18: Final Accounts - With Adjustments,18
1500,Business Administration,Accounts For Beginners,,"56. Financial Accounting ""Bills Of Exchange"" - Endorsing over a bill in favour of creditor",https://www.youtube.com/watch?v=Qy6zziPZTSk,Module 18: Final Accounts - With Adjustments,18
1501,Business Administration,Accounts For Beginners,,"57. ""Bills of Exchange""  - When Bills Sent to Bank for Collection",https://www.youtube.com/watch?v=5g6XI3OOL_A,Module 19: Bank Reconciliation Statement,19
1502,Business Administration,Accounts For Beginners,,"58. ""Bills of Exchange""  - When Bill is Dishonoured",https://www.youtube.com/watch?v=2-WCmYoapoY,Module 19: Bank Reconciliation Statement,19
1503,Business Administration,Accounts For Beginners,,"59. ""Dishonor of Endorsed Bill"" In Financial Accounting from Bills Of Exchange Chapter",https://www.youtube.com/watch?v=Hs5_sRhP4d0,Module 19: Bank Reconciliation Statement,19
1504,Business Administration,Accounts For Beginners,,"60. "" Renewal Of Bill"" From Bills Of Exchange in Financial Accounting",https://www.youtube.com/watch?v=v0ksJo7yvRE,Module 20: Bills of Exchange,20
1505,Business Administration,Accounts For Beginners,,61.  Bills of Exchange   -    Insolvency,https://www.youtube.com/watch?v=LN_C8JQHKik,Module 20: Bills of Exchange,20
1506,Business Administration,Accounts For Beginners,,"""Rectification Of Trial Balance - In Vertical Format"" - 100% You Will Become Perfect With This Video",https://www.youtube.com/watch?v=fePHCbYWtE0,Module 20: Bills of Exchange,20
