Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
3651,Accounting,Auditing,,"15. ""Preparation Before The Commencement Of An Audit"" from Auditing Subject",https://www.youtube.com/watch?v=-1iWaPW9hmY,"Module 5: Rights, Duties, and Liabilities of Auditors",5
3652,Accounting,Auditing,,"16. ""Audit Programme, Features, Advantages &Disadvantages"" from Auditing Subject",https://www.youtube.com/watch?v=4rPDxxNll4w,"Module 5: Rights, Duties, and Liabilities of Auditors",5
3653,Accounting,Auditing,,"17. ""Types of Audit Programme With Examples Of Audit Programme"" from Auditing Subject",https://www.youtube.com/watch?v=bEvJ94ugLCQ,Module 6: Audit Planning and Preparation,6
3654,Accounting,Auditing,,"18. ""Audit Note Book - Full & Detailed Explanation"" From Auditing Subject",https://www.youtube.com/watch?v=Cgu9isBoeCA,Module 6: Audit Planning and Preparation,6
3655,Accounting,Auditing,,19. Audit Working Papers - Detailed Information from Auditing Subject,https://www.youtube.com/watch?v=FNzQbHgiT60,Module 6: Audit Planning and Preparation,6
3656,Accounting,Auditing,,"20. ""Procedure of Auditing"" from Auditing Subject - Most Important Topic",https://www.youtube.com/watch?v=OnszrbRiz34,Module 7: Audit Programs and Working Papers,7
3657,Accounting,Auditing,,"21. ""Internal Control Detailed Explanation"" from Auditing Subject",https://www.youtube.com/watch?v=XmbvTONuUgc,Module 7: Audit Programs and Working Papers,7
3658,Accounting,Auditing,,"22. ""Internal Check/ Objectives/ Principles/ Advantages"" from Auditing Subject",https://www.youtube.com/watch?v=IyY_nXHdA8I,Module 7: Audit Programs and Working Papers,7
3659,Accounting,Auditing,,"23. ""Internal Auditing - Complete Concept"" from Auditing Subject",https://www.youtube.com/watch?v=sZWmW1RDXAY,Module 8: Internal Control and Audit Procedures,8
3660,Accounting,Auditing,,"24. ""Internal Check Vs Internal Audit"" from Auditing Subject",https://www.youtube.com/watch?v=jIkCdv4HXLw,Module 8: Internal Control and Audit Procedures,8
3661,Accounting,Auditing,,"25. ""Vouching - Introduction - Objectives & Types of Vouchers"" from Auditing Subject",https://www.youtube.com/watch?v=ahIN6HmQQUU,Module 8: Internal Control and Audit Procedures,8
3662,Accounting,Auditing,,"26. ""Vouching Of Purchase & Sales Book"" from Auditing Subject",https://www.youtube.com/watch?v=Fh8saca_9HU,Module 9: Vouching and Verification,9
3663,Accounting,Auditing,,"27. "" Vouching Of Cash Book - Most Expected Question "" from Auditing Subject",https://www.youtube.com/watch?v=jnOPacS4Ltc,Module 9: Vouching and Verification,9
3664,Accounting,Auditing,,"28. "" Vouching Vs Routine Checking"" from Auditing Subject",https://www.youtube.com/watch?v=veIbkcIQSAc,Module 9: Vouching and Verification,9
3665,Accounting,Auditing,,"29. "" Verification & Valuation of Assets - Introduction "" - Auditing Subject",https://www.youtube.com/watch?v=adZ334lXcvY,Module 10: Verification and Valuation of Assets & Liabilities,10
3666,Accounting,Auditing,,"30. ""Verification & Valuation of Various Assets "" Important Topic from Auditing Subject",https://www.youtube.com/watch?v=rXH7POJ3Qeo,Module 10: Verification and Valuation of Assets & Liabilities,10
3667,Accounting,Auditing,,"31. ""Verification & Valuation of Various Liabilities "" - Important Topic from Auditing Subject",https://www.youtube.com/watch?v=9Saa2ynhdTg,Module 10: Verification and Valuation of Assets & Liabilities,10
3668,Accounting,Auditing,,"32. Entire Concept of ""Audit Committee"" from Auditing Subject - Important Topic",https://www.youtube.com/watch?v=xhrN9TzCGMA,Module 11: Audit Committees and Reports,11
3669,Accounting,Auditing,,"33. ""Audit - Report"" Entire Concept from Auditing Subject - Important Topic",https://www.youtube.com/watch?v=SBx1_nNFQ6M,Module 11: Audit Committees and Reports,11
