Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
11892,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video),https://www.youtube.com/watch?v=zudbz4hOcbc,Module 15: The Evolution of Pop Divas,15
11893,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,"Train - Hey, Soul Sister (Official Video)",https://www.youtube.com/watch?v=kVpv8-5XWOI,Module 15: The Evolution of Pop Divas,15
11894,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Beyoncé - Single Ladies (Put a Ring on It) (Video Version),https://www.youtube.com/watch?v=4m1EFMoRFvY,Module 15: The Evolution of Pop Divas,15
11895,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Carlos Baute - Colgando en tus manos (con Marta Sanchez),https://www.youtube.com/watch?v=qExd-3oCTl4,Module 15: The Evolution of Pop Divas,15
11896,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,https://www.youtube.com/watch?v=F57P9C4SAW4,Module 15: The Evolution of Pop Divas,15
11897,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Eminem - Not Afraid,https://www.youtube.com/watch?v=j5-yKhDd64s,Module 16: Indie and Alternative Influences,16
11898,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Eminem - Love The Way You Lie ft. Rihanna,https://www.youtube.com/watch?v=uelHwf8o7_U,Module 16: Indie and Alternative Influences,16
11899,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Justin Bieber - Baby ft. Ludacris,https://www.youtube.com/watch?v=kffacxfA7G4,Module 16: Indie and Alternative Influences,16
11900,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Ke$ha - TiK ToK (Official HD Video),https://www.youtube.com/watch?v=iP6XpLQM2Cs,Module 16: Indie and Alternative Influences,16
11901,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Waka Waka (Esto es Africa) (Cancion Oficial de la Copa Mundial de la FIFA� Sudafrica 2010),https://www.youtube.com/watch?v=dzsuE5ugxf4,Module 16: Indie and Alternative Influences,16
11902,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Katy Perry - Firework (Official Music Video),https://www.youtube.com/watch?v=QGJuMBdaqIw,Module 17: Hip-Hop Goes Mainstream,17
11903,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Adele - Rolling in the Deep (Official Music Video),https://www.youtube.com/watch?v=rYEDA3JcQqw,Module 17: Hip-Hop Goes Mainstream,17
11904,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Rihanna - We Found Love ft. Calvin Harris,https://www.youtube.com/watch?v=tg00YEETFzg,Module 17: Hip-Hop Goes Mainstream,17
11905,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",https://www.youtube.com/watch?v=KQ6zr6kCPj8,Module 17: Hip-Hop Goes Mainstream,17
11906,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Michel Teló - Ai Se Eu Te Pego -  Video Oficial (Assim você me mata),https://www.youtube.com/watch?v=hcm55lU9knw,Module 17: Hip-Hop Goes Mainstream,17
11907,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,One Direction - What Makes You Beautiful (Official Video),https://www.youtube.com/watch?v=QJO3ROT-A4E,Module 17: Hip-Hop Goes Mainstream,17
11908,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",https://www.youtube.com/watch?v=EPo5wWmKEaI,Module 17: Hip-Hop Goes Mainstream,17
11909,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Maroon 5 - Moves Like Jagger ft. Christina Aguilera (Official Music Video),https://www.youtube.com/watch?v=iEPTlhBmwRg,Module 18: Electropop and Dance Anthems,18
11910,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Jennifer Lopez - On The Floor ft. Pitbull,https://www.youtube.com/watch?v=t4H_Zoh7G5A,Module 18: Electropop and Dance Anthems,18
11911,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Adele - Someone Like You (Official Music Video),https://www.youtube.com/watch?v=hLQl3WQQoQ0,Module 18: Electropop and Dance Anthems,18
11912,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],https://www.youtube.com/watch?v=8UVNT4wvIGY,Module 18: Electropop and Dance Anthems,18
11913,Music,HIT SONGS THROUGH THE YEARS: 1977 - 2017 (EVOLUTION OF MUSIC),,Carly Rae Jepsen - Call Me Maybe,https://www.youtube.com/watch?v=fWNaR-rxAic,Module 18: Electropop and Dance Anthems,18
